segment_id,province_id,province_name,neighbor_province_id,neighbor_province_name,boundary_kind,edge_count,length
15466,2848,Cherepovets,2838,Kargopol,same_core_shared_border,7,70.94103213732114
15467,2848,Cherepovets,2817,Vologda,same_core_shared_border,3,39.28827384917446
15468,2848,Cherepovets,2852,Gryazovets,same_core_shared_border,9,76.10582238579188
15469,2848,Cherepovets,,,coastline,7,82.69714232142054
15470,2848,Cherepovets,2850,Khvoynaya,same_core_shared_border,7,84.41366805949734
15471,2848,Cherepovets,2849,Volkhov,same_core_shared_border,4,46.75883955882547
15472,2849,Volkhov,,,coastline,8,63.71164824911037
15473,2849,Volkhov,15,Lappeenranta,different_core_shared_border,4,53.198335078108
15474,2849,Volkhov,,,coastline,12,146.0296126275086
15475,2849,Volkhov,16,Joensuu,different_core_shared_border,8,60.304106259371515
15476,2849,Volkhov,,,coastline,8,109.21835793123995
15477,2849,Volkhov,2838,Kargopol,same_core_shared_border,3,41.63997870459062
15478,2849,Volkhov,2848,Cherepovets,same_core_shared_border,4,46.75883955882547
15479,2849,Volkhov,2850,Khvoynaya,same_core_shared_border,12,148.38846762345457
15480,2849,Volkhov,,,coastline,8,63.48029441780493
15481,2849,Volkhov,2816,Leningrad,same_core_shared_border,11,73.09554673920817
15482,2850,Khvoynaya,2848,Cherepovets,same_core_shared_border,7,84.41366805949734
15483,2850,Khvoynaya,,,coastline,15,142.939514549931
15484,2850,Khvoynaya,2821,Veliky Novgorod,same_core_shared_border,1,7.615773105863909
15485,2850,Khvoynaya,,,coastline,4,32.526567372440404
15486,2850,Khvoynaya,2849,Volkhov,same_core_shared_border,12,148.38846762345457
15487,2851,Sokol,2842,Shenkursk,same_core_shared_border,12,157.06112864469128
15488,2851,Sokol,2853,Nikolsk,same_core_shared_border,7,76.34165841769202
15489,2851,Sokol,2852,Gryazovets,same_core_shared_border,10,136.85650442480585
15490,2851,Sokol,2817,Vologda,same_core_shared_border,3,33.46627586162444
15491,2851,Sokol,2838,Kargopol,same_core_shared_border,7,63.63755502049799
15492,2852,Gryazovets,2817,Vologda,same_core_shared_border,2,35.067170316396926
15493,2852,Gryazovets,2851,Sokol,same_core_shared_border,10,136.85650442480585
15494,2852,Gryazovets,2853,Nikolsk,same_core_shared_border,11,97.87686850289906
15495,2852,Gryazovets,,,coastline,6,113.87150759994087
15496,2852,Gryazovets,3218,Yaroslavl,different_core_shared_border,1,5.0990195135927845
15497,2852,Gryazovets,,,coastline,2,14.0
15498,2852,Gryazovets,2848,Cherepovets,same_core_shared_border,9,76.10582238579188
15499,2853,Nikolsk,2854,Kizema,same_core_shared_border,14,179.39210839527124
15500,2853,Nikolsk,2839,Kotlas,same_core_shared_border,4,102.41429042603082
15501,2853,Nikolsk,,,coastline,6,93.9017595054174
15502,2853,Nikolsk,3221,Kologriv,different_core_shared_border,1,10.44030650891055
15503,2853,Nikolsk,,,coastline,9,127.84017257304565
15504,2853,Nikolsk,2852,Gryazovets,same_core_shared_border,11,97.87686850289906
15505,2853,Nikolsk,2851,Sokol,same_core_shared_border,7,76.34165841769202
15506,2853,Nikolsk,2842,Shenkursk,same_core_shared_border,5,45.907652044649176
15507,2854,Kizema,2846,Pinega,same_core_shared_border,5,69.5343876501812
15508,2854,Kizema,2844,Karpogory,same_core_shared_border,10,208.1452386951332
15509,2854,Kizema,2839,Kotlas,same_core_shared_border,9,157.31195989930654
15510,2854,Kizema,2853,Nikolsk,same_core_shared_border,14,179.39210839527124
15511,2854,Kizema,2842,Shenkursk,same_core_shared_border,11,107.89728206486012
15512,2855,Salekhard,,,coastline,39,794.2316625746903
15513,2855,Salekhard,2870,Ovgort,same_core_shared_border,12,131.37170713746502
15514,2855,Salekhard,2832,Inta,different_core_shared_border,2,23.226562233268986
15515,2855,Salekhard,2824,Amderma,different_core_shared_border,9,82.02710623550252
15516,2856,Tarko-Sale,2873,Khalmer-Sede,same_core_shared_border,9,115.20522351502983
15517,2856,Tarko-Sale,2858,Urengoy,same_core_shared_border,5,44.301073271685006
15518,2856,Tarko-Sale,2879,Krasnoselkup,same_core_shared_border,10,128.00262951064005
15519,2856,Tarko-Sale,2877,Tolka,same_core_shared_border,16,230.981142336491
15520,2856,Tarko-Sale,2866,Kasymsk,same_core_shared_border,7,93.15580108491898
15521,2856,Tarko-Sale,2857,Nadym,same_core_shared_border,7,63.56013335330188
15522,2857,Nadym,2873,Khalmer-Sede,same_core_shared_border,9,134.57701754795318
15523,2857,Nadym,2856,Tarko-Sale,same_core_shared_border,7,63.56013335330188
15524,2857,Nadym,2866,Kasymsk,same_core_shared_border,10,144.63377880807445
15525,2857,Nadym,2876,Verkhnekazymskiy,same_core_shared_border,3,46.96581998956029
15526,2857,Nadym,,,coastline,27,423.13039538322846
15527,2858,Urengoy,2879,Krasnoselkup,same_core_shared_border,4,29.45133121124949
15528,2858,Urengoy,2856,Tarko-Sale,same_core_shared_border,5,44.301073271685006
15529,2858,Urengoy,2873,Khalmer-Sede,same_core_shared_border,8,75.84753494543477
15530,2859,Khanty-Mansiysk,2874,Muşkino,same_core_shared_border,4,48.174071616818
15531,2859,Khanty-Mansiysk,2863,Leushi,same_core_shared_border,8,81.96350549724181
15532,2859,Khanty-Mansiysk,2875,Andra,same_core_shared_border,4,37.52237191354488
15533,2860,Surgut,2867,Pokatshena,same_core_shared_border,6,50.929065340040516
15534,2860,Surgut,2868,Yugansk,same_core_shared_border,5,55.581642060662205
15535,2860,Surgut,2874,Muşkino,same_core_shared_border,4,45.767436412250134
15536,2861,Beloyarsky,2870,Ovgort,same_core_shared_border,5,25.54531072747362
15537,2861,Beloyarsky,,,coastline,1,20.024984394500787
15538,2861,Beloyarsky,2876,Verkhnekazymskiy,same_core_shared_border,5,45.91480986911813
15539,2861,Beloyarsky,2875,Andra,same_core_shared_border,6,66.2587629073162
15540,2861,Beloyarsky,2864,Beryozovo,same_core_shared_border,6,42.82047318676525
15541,2862,Nizhnevartovsk,2880,Nowoagansk,same_core_shared_border,9,154.24360175275172
15542,2862,Nizhnevartovsk,2871,Korliki,same_core_shared_border,9,166.74726100474845
15543,2862,Nizhnevartovsk,2900,Kolpashevo,different_core_shared_border,5,80.72414498744129
15544,2862,Nizhnevartovsk,,,coastline,15,263.4036892553148
15545,2863,Leushi,2859,Khanty-Mansiysk,same_core_shared_border,8,81.96350549724181
15546,2863,Leushi,2874,Muşkino,same_core_shared_border,9,96.7124058755318
15547,2863,Leushi,3072,Berezovka,different_core_shared_border,7,97.48680226173849
15548,2863,Leushi,3071,Tobolsk,different_core_shared_border,8,123.17703168888693
15549,2863,Leushi,3079,Zykova,different_core_shared_border,9,142.31455356785668
15550,2863,Leushi,3068,Krasnoturyinsk,different_core_shared_border,4,86.87698813679926
15551,2863,Leushi,2865,Igrim,same_core_shared_border,8,65.15047200790805
15552,2863,Leushi,2875,Andra,same_core_shared_border,16,206.2297704274367
15553,2864,Beryozovo,2861,Beloyarsky,same_core_shared_border,6,42.82047318676525
15554,2864,Beryozovo,2875,Andra,same_core_shared_border,1,22.135943621178654
15555,2864,Beryozovo,2865,Igrim,same_core_shared_border,12,183.15703328282402
15556,2864,Beryozovo,2827,Dutovo,different_core_shared_border,4,76.74520161711328
15557,2864,Beryozovo,2832,Inta,different_core_shared_border,4,64.14723711179815
15558,2864,Beryozovo,2870,Ovgort,same_core_shared_border,11,203.21151646745352
15559,2865,Igrim,2875,Andra,same_core_shared_border,10,134.31630073510715
15560,2865,Igrim,2863,Leushi,same_core_shared_border,8,65.15047200790805
15561,2865,Igrim,3068,Krasnoturyinsk,different_core_shared_border,8,136.608472716633
15562,2865,Igrim,3142,Talovo,different_core_shared_border,4,50.96538605628585
15563,2865,Igrim,2834,Troitsko-Pechorsk,different_core_shared_border,8,115.7813147953968
15564,2865,Igrim,2827,Dutovo,different_core_shared_border,4,35.844835840201654
15565,2865,Igrim,2864,Beryozovo,same_core_shared_border,12,183.15703328282402
15566,2866,Kasymsk,2857,Nadym,same_core_shared_border,10,144.63377880807445
15567,2866,Kasymsk,2856,Tarko-Sale,same_core_shared_border,7,93.15580108491898
15568,2866,Kasymsk,2877,Tolka,same_core_shared_border,5,66.13829545328794
15569,2866,Kasymsk,,,coastline,13,195.8873606275362
15570,2866,Kasymsk,2876,Verkhnekazymskiy,same_core_shared_border,20,245.23366482474347
15571,2867,Pokatshena,,,coastline,20,289.77327255056724
15572,2867,Pokatshena,2880,Nowoagansk,same_core_shared_border,1,12.806248474865697
15573,2867,Pokatshena,,,coastline,5,103.75490212756154
15574,2867,Pokatshena,2868,Yugansk,same_core_shared_border,6,44.65576016525112
15575,2867,Pokatshena,2860,Surgut,same_core_shared_border,6,50.929065340040516
15576,2867,Pokatshena,2874,Muşkino,same_core_shared_border,12,139.57144824206117
15577,2868,Yugansk,2860,Surgut,same_core_shared_border,5,55.581642060662205
15578,2868,Yugansk,2867,Pokatshena,same_core_shared_border,6,44.65576016525112
15579,2868,Yugansk,,,coastline,12,131.6845043310695
15580,2868,Yugansk,2901,Alexandrovskoye,different_core_shared_border,7,140.78771041089664
15581,2868,Yugansk,3072,Berezovka,different_core_shared_border,12,158.06271165848375
15582,2868,Yugansk,2874,Muşkino,same_core_shared_border,8,112.33413704266151
15583,2869,Taran,2873,Khalmer-Sede,same_core_shared_border,6,112.87977101674146
15584,2869,Taran,,,coastline,24,340.6118323917772
15585,2870,Ovgort,2855,Salekhard,same_core_shared_border,12,131.37170713746502
15586,2870,Ovgort,,,coastline,15,251.62409244082593
15587,2870,Ovgort,2861,Beloyarsky,same_core_shared_border,5,25.54531072747362
15588,2870,Ovgort,2864,Beryozovo,same_core_shared_border,11,203.21151646745352
15589,2870,Ovgort,2832,Inta,different_core_shared_border,12,214.44715429028423
15590,2871,Korliki,2880,Nowoagansk,same_core_shared_border,5,59.39797375854737
15591,2871,Korliki,2872,Kikkiakki,same_core_shared_border,6,70.5771621382309
15592,2871,Korliki,2878,Ratta,same_core_shared_border,9,150.7875193878389
15593,2871,Korliki,,,coastline,8,109.000887496363
15594,2871,Korliki,2900,Kolpashevo,different_core_shared_border,6,125.86477173684762
15595,2871,Korliki,2862,Nizhnevartovsk,same_core_shared_border,9,166.74726100474845
15596,2872,Kikkiakki,,,coastline,12,131.79511748727725
15597,2872,Kikkiakki,2878,Ratta,same_core_shared_border,18,190.14049206110042
15598,2872,Kikkiakki,2871,Korliki,same_core_shared_border,6,70.5771621382309
15599,2872,Kikkiakki,2880,Nowoagansk,same_core_shared_border,3,59.79682092961157
15600,2872,Kikkiakki,2877,Tolka,same_core_shared_border,14,198.83351847150905
15601,2872,Kikkiakki,2879,Krasnoselkup,same_core_shared_border,7,108.57801764916435
15602,2873,Khalmer-Sede,,,coastline,24,315.32591658170395
15603,2873,Khalmer-Sede,2869,Taran,same_core_shared_border,6,112.87977101674146
15604,2873,Khalmer-Sede,,,coastline,24,353.28776370670806
15605,2873,Khalmer-Sede,2879,Krasnoselkup,same_core_shared_border,19,289.6249612749993
15606,2873,Khalmer-Sede,2858,Urengoy,same_core_shared_border,8,75.84753494543477
15607,2873,Khalmer-Sede,2856,Tarko-Sale,same_core_shared_border,9,115.20522351502983
15608,2873,Khalmer-Sede,2857,Nadym,same_core_shared_border,9,134.57701754795318
15609,2874,Muşkino,2860,Surgut,same_core_shared_border,4,45.767436412250134
15610,2874,Muşkino,2868,Yugansk,same_core_shared_border,8,112.33413704266151
15611,2874,Muşkino,3072,Berezovka,different_core_shared_border,5,95.24223377148999
15612,2874,Muşkino,2863,Leushi,same_core_shared_border,9,96.7124058755318
15613,2874,Muşkino,2859,Khanty-Mansiysk,same_core_shared_border,4,48.174071616818
15614,2874,Muşkino,2875,Andra,same_core_shared_border,7,78.54375506333491
15615,2874,Muşkino,,,coastline,6,72.98544192229312
15616,2874,Muşkino,2867,Pokatshena,same_core_shared_border,12,139.57144824206117
15617,2875,Andra,2861,Beloyarsky,same_core_shared_border,6,66.2587629073162
15618,2875,Andra,,,coastline,10,144.00636587844346
15619,2875,Andra,2874,Muşkino,same_core_shared_border,7,78.54375506333491
15620,2875,Andra,2859,Khanty-Mansiysk,same_core_shared_border,4,37.52237191354488
15621,2875,Andra,2863,Leushi,same_core_shared_border,16,206.2297704274367
15622,2875,Andra,2865,Igrim,same_core_shared_border,10,134.31630073510715
15623,2875,Andra,2864,Beryozovo,same_core_shared_border,1,22.135943621178654
15624,2876,Verkhnekazymskiy,2857,Nadym,same_core_shared_border,3,46.96581998956029
15625,2876,Verkhnekazymskiy,2866,Kasymsk,same_core_shared_border,20,245.23366482474347
15626,2876,Verkhnekazymskiy,,,coastline,13,176.74100596954116
15627,2876,Verkhnekazymskiy,2861,Beloyarsky,same_core_shared_border,5,45.91480986911813
15628,2876,Verkhnekazymskiy,,,coastline,9,176.4173091997623
15629,2877,Tolka,2879,Krasnoselkup,same_core_shared_border,4,70.26804321081079
15630,2877,Tolka,2872,Kikkiakki,same_core_shared_border,14,198.83351847150905
15631,2877,Tolka,2880,Nowoagansk,same_core_shared_border,8,180.60276163268495
15632,2877,Tolka,,,coastline,5,82.41771271157829
15633,2877,Tolka,2866,Kasymsk,same_core_shared_border,5,66.13829545328794
15634,2877,Tolka,2856,Tarko-Sale,same_core_shared_border,16,230.981142336491
15635,2878,Ratta,,,coastline,14,205.2783023079144
15636,2878,Ratta,2871,Korliki,same_core_shared_border,9,150.7875193878389
15637,2878,Ratta,2872,Kikkiakki,same_core_shared_border,18,190.14049206110042
15638,2879,Krasnoselkup,,,coastline,29,443.8888576564986
15639,2879,Krasnoselkup,2872,Kikkiakki,same_core_shared_border,7,108.57801764916435
15640,2879,Krasnoselkup,2877,Tolka,same_core_shared_border,4,70.26804321081079
15641,2879,Krasnoselkup,2856,Tarko-Sale,same_core_shared_border,10,128.00262951064005
15642,2879,Krasnoselkup,2858,Urengoy,same_core_shared_border,4,29.45133121124949
15643,2879,Krasnoselkup,2873,Khalmer-Sede,same_core_shared_border,19,289.6249612749993
15644,2880,Nowoagansk,2877,Tolka,same_core_shared_border,8,180.60276163268495
15645,2880,Nowoagansk,2872,Kikkiakki,same_core_shared_border,3,59.79682092961157
15646,2880,Nowoagansk,2871,Korliki,same_core_shared_border,5,59.39797375854737
15647,2880,Nowoagansk,2862,Nizhnevartovsk,same_core_shared_border,9,154.24360175275172
15648,2880,Nowoagansk,,,coastline,10,138.22289872337248
15649,2880,Nowoagansk,2867,Pokatshena,same_core_shared_border,1,12.806248474865697
15650,2880,Nowoagansk,,,coastline,5,59.70474742093168
15651,2881,Krasnoyarsk,,,coastline,1,7.615773105863909
15652,2881,Krasnoyarsk,2902,Maklakovo,same_core_shared_border,4,53.722392957493156
15653,2881,Krasnoyarsk,2887,Ilansky,same_core_shared_border,4,56.872772115553865
15654,2881,Krasnoyarsk,2903,Abakan,same_core_shared_border,4,55.22237676875989
15655,2881,Krasnoyarsk,,,coastline,1,13.416407864998739
15656,2881,Krasnoyarsk,2886,Nazarovo,same_core_shared_border,3,39.47309865900345
15657,2882,Dudinka,2885,Norilsk,same_core_shared_border,16,222.98824598987073
15658,2882,Dudinka,2883,Igarka,same_core_shared_border,7,210.99713705543195
15659,2882,Dudinka,,,coastline,35,562.3094488966069
15660,2883,Igarka,2882,Dudinka,same_core_shared_border,7,210.99713705543195
15661,2883,Igarka,2885,Norilsk,same_core_shared_border,8,165.542674555209
15662,2883,Igarka,2897,Uchami,same_core_shared_border,11,238.65884933165364
15663,2883,Igarka,2890,Bor,same_core_shared_border,6,209.4947379652577
15664,2883,Igarka,,,coastline,30,379.9715599311105
15665,2884,Irkutsk,2918,Ulan-Ude,same_core_shared_border,4,35.83275613460731
15666,2884,Irkutsk,2920,Kyakhta,same_core_shared_border,5,60.09175103852283
15667,2884,Irkutsk,2917,Kyren,same_core_shared_border,3,31.079619425201532
15668,2884,Irkutsk,2923,Zhigalovo,same_core_shared_border,7,56.46440642403905
15669,2885,Norilsk,2882,Dudinka,same_core_shared_border,16,222.98824598987073
15670,2885,Norilsk,,,coastline,25,287.4550455414688
15671,2885,Norilsk,2896,Volochanka,same_core_shared_border,14,293.96331524849757
15672,2885,Norilsk,2897,Uchami,same_core_shared_border,5,69.92517716763507
15673,2885,Norilsk,2883,Igarka,same_core_shared_border,8,165.542674555209
15674,2886,Nazarovo,,,coastline,9,100.4053296533377
15675,2886,Nazarovo,2881,Krasnoyarsk,same_core_shared_border,3,39.47309865900345
15676,2886,Nazarovo,,,coastline,14,134.99090772864585
15677,2886,Nazarovo,2912,Sheregesh,same_core_shared_border,10,73.0031180953533
15678,2886,Nazarovo,2913,Bolotnoye,same_core_shared_border,6,82.87420312064124
15679,2886,Nazarovo,2899,Tomsk,same_core_shared_border,6,55.26526612248483
15680,2886,Nazarovo,2900,Kolpashevo,same_core_shared_border,8,105.29720951839519
15681,2887,Ilansky,2893,Poligus,same_core_shared_border,3,48.98580951303883
15682,2887,Ilansky,,,coastline,7,159.64355736621
15683,2887,Ilansky,2916,Bratsk,different_core_shared_border,5,101.56536696268779
15684,2887,Ilansky,2915,Nizhneudinsk,different_core_shared_border,8,138.74157855036788
15685,2887,Ilansky,2932,Toora-Chem,different_core_shared_border,3,67.0062153103283
15686,2887,Ilansky,2903,Abakan,same_core_shared_border,12,156.35048255434225
15687,2887,Ilansky,2881,Krasnoyarsk,same_core_shared_border,4,56.872772115553865
15688,2887,Ilansky,2902,Maklakovo,same_core_shared_border,11,160.900772671613
15689,2888,Syndassko,2891,Khatanga,same_core_shared_border,2,36.58800741078255
15690,2888,Syndassko,2898,Yessey,same_core_shared_border,6,79.02772090330271
15691,2888,Syndassko,2896,Volochanka,same_core_shared_border,1,16.278820596099706
15692,2888,Syndassko,,,coastline,13,137.29128521173075
15693,2889,Baykit,2897,Uchami,same_core_shared_border,9,166.44486364581775
15694,2889,Baykit,2894,Tura,same_core_shared_border,4,102.0207936348465
15695,2889,Baykit,2892,Ekonda,same_core_shared_border,8,107.41900146764225
15696,2889,Baykit,,,coastline,6,90.39438751331375
15697,2889,Baykit,2895,Vanavara,same_core_shared_border,1,20.615528128088304
15698,2889,Baykit,,,coastline,10,214.47082081220458
15699,2889,Baykit,2893,Poligus,same_core_shared_border,15,204.03917291438412
15700,2889,Baykit,2890,Bor,same_core_shared_border,7,136.0149760766121
15701,2890,Bor,2883,Igarka,same_core_shared_border,6,209.4947379652577
15702,2890,Bor,2897,Uchami,same_core_shared_border,9,166.67267131464268
15703,2890,Bor,2889,Baykit,same_core_shared_border,7,136.0149760766121
15704,2890,Bor,2893,Poligus,same_core_shared_border,11,226.0261448176721
15705,2890,Bor,,,coastline,21,321.66921205949444
15706,2891,Khatanga,2936,Olenyok,different_core_shared_border,6,134.9862987649321
15707,2891,Khatanga,2892,Ekonda,same_core_shared_border,10,144.26414532343665
